filename;num_live_knots;max_width_live_knots;num_dead_knots;max_dia_dead_knots;max_width_dead_knots;max_width_knot_collection;num_resin;num_resin_bigger_20;num_resin_bigger_80;overgrown_bool;overgrown_area;marrow_bool;blue_stain_area;rot_bool;rot_area;crack_max_dia
2024_11_15-N1.9.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-U3.11.1.bmp;1;0.19;1;21.39;0.19;0.38;;;;1;26.93;;0;;;
2024_10_03-18.27.2.bmp;5;0.2;;;;0.73;;;;;;;;;;
2024_10_04-B11.18.1.bmp;;;1;5.15;0.05;0.05;1;0;0;1;16.01;;0.31;1;14.53;
2024_10_03-8.14.2.bmp;2;0.2;;;;0.35;;;;;;;0;;;
2024_11_15-I23.30.2.bmp;;;;;;;;;;;;;;1;4887.42;
2024_10_04-B8.32.2.bmp;1;0.21;1;5.84;0.05;0.26;;;;;;;0;;;
2024_10_04-B4.1.2.bmp;;;;;;;;;;;;;0.01;;;
2024_08_29-IB2.13.2.bmp;;;;;;;;;;;;;0.64;;;
2024_08_27-I4.1.2.bmp;2;0.24;;;;0.41;;;;;;;0;;;
2024_10_03-16.27.2.bmp;1;0.46;;;;0.46;;;;;;;0;;;31.78
2024_10_04-13.19.1.bmp;;;;;;;1;1;0;;;;;1;10359.33;
2024_08_27-S4.15.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-U1.3.1.bmp;2;0.14;1;5.95;0.05;0.3;1;0;0;;;;0;;;
2024_10_03-3.8.2.bmp;3;0.28;1;8.19;0.07;0.59;;;;;;;;;;
2024_10_04-12.28.2.bmp;;;;;;;;;;;;;0.01;;;
2024_11_15-N1.20.1.bmp;;;;;;;;;;;;;0;1;441.76;
2024_10_03-4.20.1.bmp;3;0.18;3;10.5;0.09;0.66;;;;;;;0;;;
2024_10_04-B14.3.2.bmp;;;1;5.88;0.05;;;;;;;;0.83;;;
2024_10_03-8.38.2.bmp;2;0.48;;;;0.56;1;0;0;;;;;;;
2024_10_03-1.10.2.bmp;1;0.52;;;;0.52;;;;;;;;;;
2024_10_04-B7.28.2.bmp;3;0.19;1;6.37;0.05;0.37;;;;;;;0;1;1182.77;
2024_08_27-S2.13.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-4.28.2.bmp;2;0.11;;;;0.17;;;;;;;;1;271.07;
2024_10_03-8.32.2.bmp;2;0.21;;;;0.3;;;;;;;;;;
2024_08_29-I15.4.1.bmp;5;0.24;;;;0.65;1;1;0;;;;;;;
2024_10_04-B6.21.2.bmp;1;0.18;;;;0.18;;;;;;;;;;
2024_08_29-I15.6.2.bmp;1;0.38;;;;0.38;;;;;;;;;;
2024_10_04-11.38.2.bmp;1;0.35;;;;0.35;;;;;;;;1;75.85;
2024_10_03-18.31.2.bmp;6;0.2;;;;0.59;;;;;;;;;;
2024_10_04-B2.40.1.bmp;;;2;16.12;0.14;0.26;;;;1;39.06;;0.17;1;247.15;
2024_11_15-I23.28.2.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I22.25.1.bmp;;;;;;;;;;;;;0;1;116.78;
2024_11_15-I19.8.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B4.12.2.bmp;3;0.2;;;;0.3;;;;;;;0.01;1;460.05;
2024_08_27-S13.7.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-F2.7.2.bmp;;;2;9.32;0.08;0.15;1;0;0;;;;0.05;;;
2024_10_03-17.9.1.bmp;1;0.3;;;;0.3;;;;;;;0;;;
2024_10_03-7.37.1.bmp;1;0.35;;;;;;;;;;;0.01;;;
2024_10_03-4.1.1.bmp;1;0.05;;;;0.05;;;;1;13.77;;;;;
2024_08_29-I14.9.2.bmp;2;0.28;;;;0.55;;;;;;;;;;
2024_10_04-B7.20.1.bmp;1;0.21;;;;;;;;;;;0;;;
2024_08_27-I5.10.2.bmp;1;0.2;;;;;1;1;0;;;;;;;
2024_08_29-I16.14.2.bmp;5;0.21;;;;0.61;;;;;;;;1;55.51;
2024_11_15-N4.14.1.bmp;1;0.17;;;;0.18;;;;;;;0;;;
2024_10_04-F4.12.2.bmp;1;0.09;;;;;;;;;;;0.84;;;
2024_08_27-I8.15.1.bmp;3;0.24;1;12.31;0.1;0.73;;;;;;;0;;;
2024_08_27-S12.10.2.bmp;4;0.23;;;;0.51;;;;;;;;;;24.86
2024_10_03-10.30.2.bmp;3;0.09;;;;0.26;3;2;0;;;;;1;19.19;
2024_08_29-A1.12.1.bmp;3;0.3;;;;0.84;;;;1;7.93;;;1;49176.64;
2024_10_03-17.40.2.bmp;1;0.16;;;;0.16;;;;;;;;;;
2024_08_29-I10.14.2.bmp;1;0.22;1;10.35;0.09;0.31;;;;1;19.32;;;;;
2024_11_15-I17.25.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-7.7.2.bmp;3;0.41;;;;0.9;;;;;;;0.01;;;
2024_10_04-B9.26.1.bmp;;;1;19.13;0.15;;;;;1;338.77;;0.09;1;58.06;
2024_10_03-4.10.1.bmp;1;0.15;;;;0.15;;;;;;;0;;;
2024_08_29-I10.19.1.bmp;3;0.2;;;;0.34;;;;;;;0;;;
2024_10_04-B5.7.2.bmp;;;;;;;3;2;0;;;;;;;
2024_11_15-I20.20.2.bmp;;;;;;;;;;;;;0;1;139.97;
2024_10_04-B6.12.1.bmp;;;1;6.19;0.05;;;;;;;;0.35;;;
2024_10_03-4.15.1.bmp;2;0.24;;;;0.43;;;;;;;;;;
2024_11_15-N3.8.2.bmp;1;0.06;;;;;;;;;;;0;1;169.1;
2024_10_04-B7.11.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-18.28.1.bmp;1;0.12;;;;0.12;;;;;;;;;;
2024_10_04-12.10.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I18.40.2.bmp;;;;;;;;;;;;;;;;
2024_11_15-I20.1.1.bmp;;;1;8.67;0.07;;;;;1;44.48;;;;;
2024_10_04-U4.2.2.bmp;4;0.07;;;;0.25;;;;;;;;;;
2024_08_27-I3.4.1.bmp;5;0.14;;;;0.55;2;1;0;;;;0;;;
2024_08_27-S9.15.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-6.32.1.bmp;2;0.41;1;8.97;0.07;0.62;;;;;;;0.04;1;6632.13;
2024_10_03-1.7.2.bmp;1;0.27;1;8.64;0.08;0.35;;;;;;;;;;
2024_08_29-I15.8.2.bmp;1;0.07;;;;0.07;1;1;0;;;;0;;;31.41
2024_11_15-I22.18.2.bmp;1;0.1;;;;0.1;;;;;;;;;;
2024_10_03-8.2.1.bmp;1;0.65;;;;;;;;1;268.14;;0;1;236.11;
2024_10_03-3.22.2.bmp;1;0.18;;;;;;;;;;;;;;
2024_08_27-I5.17.2.bmp;4;0.35;1;8.43;0.08;0.91;;;;;;;;;;
2024_10_04-11.20.2.bmp;1;0.24;;;;;;;;;;;;;;
2024_11_15-I17.12.1.bmp;;;1;8.17;0.07;;;;;;;;;;;
2024_11_15-I22.36.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B8.40.2.bmp;;;;;;;1;0;0;1;18.57;;0.02;;;
2024_08_27-S2.6.1.bmp;;;;;;;1;0;0;;;;0;1;568.83;
2024_10_04-U2.2.2.bmp;2;0.16;1;7.27;0.07;0.27;;;;;;;0;;;
2024_10_03-4.30.2.bmp;1;0.1;;;;;1;0;0;;;;0;;;
2024_10_04-B5.15.2.bmp;;;;;;;;;;;;;0.06;;;
2024_10_03-2.24.2.bmp;1;0.14;;;;0.14;;;;;;;0;;;
2024_10_03-16.28.2.bmp;2;0.15;1;6.62;0.05;0.26;;;;;;;;;;
2024_11_15-I22.7.2.bmp;;;;;;;;;;;;;;1;38.78;
2024_10_04-U3.6.1.bmp;3;0.15;;;;0.41;;;;;;;0;;;
2024_10_03-1.19.2.bmp;;;;;;;1;1;0;;;1;;1;515.58;
2024_10_04-B7.18.2.bmp;1;0.22;;;;;1;0;0;;;;0.09;;;
2024_10_04-B8.28.2.bmp;1;0.27;;;;;1;1;0;;;;;;;
2024_10_04-B7.6.2.bmp;5;0.23;;;;0.57;2;2;0;;;;0;;;22.3
2024_11_15-I18.28.2.bmp;;;;;;;;;;1;70.7;;0;;;
2024_10_03-10.14.1.bmp;;;;;;;1;1;0;;;;0.02;;;
2024_11_15-N3.7.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-U3.10.1.bmp;4;0.12;;;;0.39;;;;;;;0;;;
2024_08_29-A2.4.1.bmp;5;0.14;;;;0.5;1;0;0;1;97.69;1;0;1;2619.81;
2024_11_15-N2.23.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S11.10.2.bmp;;;;;;;;;;;;;;1;235.95;
2024_10_03-15.33.2.bmp;;;;;;;3;1;0;;;;;1;232.77;
2024_08_27-S10.10.2.bmp;;;;;;;;;;;;;;1;340.87;
2024_11_15-I18.31.2.bmp;;;2;18.08;0.12;0.17;;;;1;268.56;;0;;;
2024_10_04-B7.24.1.bmp;2;0.23;;;;0.44;;;;;;;0.07;;;
2024_10_04-U1.3.2.bmp;5;0.14;;;;0.42;;;;;;;;;;
2024_11_15-I23.38.1.bmp;;;;;;;;;;;;;0;;;
2024_08_27-S8.14.2.bmp;2;0.37;;;;0.7;2;1;0;;;;;;;
2024_10_04-B7.34.1.bmp;;;;;;;2;1;0;;;;;;;
2024_11_15-I18.16.2.bmp;;;1;15.59;0.12;;;;;1;144.52;;0;1;1917.37;
2024_10_04-13.34.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B2.23.2.bmp;3;0.3;;;;0.64;;;;;;;0.01;;;
2024_10_03-7.11.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I20.24.1.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I8.1.2.bmp;2;0.19;;;;0.37;1;1;0;;;;;;;
2024_08_29-A1.20.1.bmp;7;0.13;;;;0.53;1;1;0;;;;;;;21.09
2024_08_27-S4.9.2.bmp;1;0.14;1;5.98;0.05;0.18;;;;;;;;;;
2024_10_03-8.14.1.bmp;1;0.1;;;;;;;;;;;;;;
2024_10_04-B5.30.2.bmp;4;0.13;;;;0.37;;;;;;;0;;;21.01
2024_08_29-I12.7.1.bmp;;;;;;;;;;;;;;1;20018.61;
2024_10_04-B12.20.2.bmp;1;0.41;;;;0.41;1;1;0;1;8.1;;0.28;1;1319.36;
2024_10_04-F2.20.2.bmp;1;0.19;1;8.95;0.07;0.26;;;;;;;0;;;
2024_10_04-B3.31.2.bmp;;;;;;;;;;1;32.36;;0.02;;;
2024_10_03-15.20.2.bmp;3;0.24;;;;0.56;4;1;0;;;;;;;6.5
2024_10_03-19.5.2.bmp;2;0.19;;;;0.32;5;3;0;1;29.12;;;1;174.09;19.22
2024_10_04-B8.30.2.bmp;;;;;;;;;;;;;;;;
2024_08_29-A2.10.2.bmp;4;0.79;1;44.86;0.35;2.59;1;1;0;1;18.39;;0;;;
2024_10_03-7.23.2.bmp;1;0.68;1;37.8;0.31;1;;;;;;;;1;38.42;35.14
2024_11_15-I22.17.1.bmp;1;0.07;1;6.37;0.06;0.13;;;;;;;0;1;59.08;
2024_08_29-I12.15.2.bmp;1;0.07;;;;;;;;;;;;;;
2024_10_04-B11.24.1.bmp;1;0.07;2;7.28;0.06;0.18;;;;1;29.04;;0.01;;;
2024_10_04-B5.4.1.bmp;;;;;;;;;;;;;0.01;;;
2024_11_15-I23.3.2.bmp;;;;;;;;;;;;;0;;;
2024_08_29-I12.10.1.bmp;2;0.13;1;10.01;0.07;0.27;1;1;0;;;;;1;95.54;
2024_10_04-B12.28.1.bmp;;;1;6.01;0.05;;1;0;0;;;;0.37;;;
2024_08_27-S8.14.1.bmp;;;;;;;;;;;;;0;1;340.23;
2024_10_03-7.10.2.bmp;1;0.3;;;;0.3;;;;;;;;;;
2024_10_03-8.4.1.bmp;1;0.16;1;30.2;0.25;0.41;;;;;;;;;;
2024_10_03-10.13.2.bmp;2;0.08;;;;0.16;1;1;0;;;;;1;306.94;
2024_08_29-IB1.11.1.bmp;;;1;31.8;0.25;;1;0;0;;;;0.1;;;
2024_10_03-7.27.1.bmp;1;0.14;;;;;;;;;;;0.01;;;
2024_11_15-I23.11.2.bmp;1;0.25;;;;;;;;;;;;;;
2024_10_04-B3.38.2.bmp;2;0.14;;;;0.21;1;1;0;;;1;;;;
2024_10_04-B12.22.1.bmp;;;;;;;;;;;;;0.37;;;
2024_10_04-B2.35.1.bmp;;;;;;;1;0;0;;;;0.07;;;
2024_10_03-3.6.2.bmp;3;0.3;1;6.51;0.06;0.48;1;1;0;1;14.07;;0;1;232.44;
2024_08_27-S13.1.2.bmp;;;;;;;;;;;;;;;;
2024_11_15-N2.5.2.bmp;;;;;;;;;;;;;0;;;
2024_08_29-A1.17.2.bmp;3;0.2;;;;0.4;;;;;;;;1;56115.48;
2024_10_04-B12.7.1.bmp;1;0.11;;;;;;;;;;;;;;
2024_10_03-16.31.2.bmp;1;0.12;;;;0.12;2;1;0;;;;;1;202.6;
2024_10_03-9.5.1.bmp;2;0.08;;;;0.14;;;;;;;;;;
2024_08_27-I7.13.1.bmp;2;0.3;1;22.22;0.18;0.77;;;;;;;;;;
2024_10_04-B11.17.1.bmp;;;;;;;;;;;;;0.16;;;
2024_10_04-F3.10.1.bmp;1;0.23;1;6.77;0.05;0.28;;;;1;9.23;;0.13;1;226.82;
2024_10_03-15.25.2.bmp;1;0.11;;;;;;;;;;;;;;
2024_08_27-S12.12.2.bmp;3;0.23;;;;0.45;1;1;0;;;;;;;
2024_08_27-S10.14.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-7.30.1.bmp;1;0.33;;;;0.33;;;;1;15.29;;0;1;436.23;
2024_10_04-13.11.2.bmp;1;0.39;;;;0.39;;;;1;8.41;;0;;;
2024_10_04-B7.17.2.bmp;;;;;;;;;;;;;0.08;;;
2024_10_04-B8.6.2.bmp;;;1;6.91;0.06;;;;;;;;;1;75.08;
2024_10_04-B4.39.1.bmp;;;;;;;1;0;0;;;;;;;
2024_10_03-6.24.1.bmp;5;0.28;;;;0.86;1;0;0;1;5.65;;0;1;3121.58;1.98
2024_11_15-I19.5.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-F1.19.1.bmp;;;1;27;0.21;;;;;;;;0.95;;;
2024_10_03-6.6.1.bmp;2;0.48;1;20.04;0.17;0.77;;;;;;;0.01;1;100.83;
2024_10_04-F4.4.2.bmp;;;2;24.04;0.18;0.25;;;;1;5.7;;;;;
2024_11_15-I22.38.1.bmp;1;0.13;;;;;;;;;;;;1;259.19;
2024_08_29-I16.12.2.bmp;3;0.3;;;;0.61;3;2;0;;;;;;;
2024_10_04-B4.18.1.bmp;;;1;6.53;0.05;;;;;;;;0.01;1;1930.11;
2024_08_27-I1.6.1.bmp;4;0.27;;;;0.77;1;1;0;;;;0;;;
2024_08_27-I7.18.1.bmp;3;0.26;;;;0.66;2;2;0;;;;;1;240.12;
2024_10_04-B4.2.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-5.19.1.bmp;1;0.36;;;;0.36;;;;;;;0;;;
2024_10_03-17.22.2.bmp;1;0.3;;;;0.3;1;1;0;;;;0;;;
2024_08_27-I1.18.1.bmp;3;0.21;;;;0.55;;;;;;;;;;
2024_10_04-B3.4.2.bmp;;;;;;;;;;;;;0.03;;;
2024_11_15-N1.22.1.bmp;;;;;;;;;;1;72.43;;;;;
2024_10_03-7.4.1.bmp;1;0.09;1;5.42;0.05;0.14;;;;;;;0.01;1;888.56;
2024_08_29-IB2.26.1.bmp;;;;;;;;;;;;;0.35;;;
2024_11_15-I20.14.1.bmp;1;0.14;;;;0.14;;;;;;;0;;;
2024_08_29-A3.20.1.bmp;5;0.2;;;;0.58;5;4;0;;;;;1;30.43;12.59
2024_10_03-19.25.1.bmp;3;0.19;1;5.99;0.05;0.38;;;;;;;0;;;
2024_10_03-10.25.2.bmp;;;;;;;;;;;;;;;;
2024_08_27-I3.16.2.bmp;2;0.31;;;;0.56;;;;;;;0;;;
2024_11_15-I18.25.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-N2.16.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-14.32.1.bmp;2;0.27;;;;0.5;;;;;;;;;;
2024_08_27-I2.3.2.bmp;;;1;19.43;0.17;;;;;;;;0;;;
2024_11_15-I23.7.2.bmp;;;2;9.73;0.08;0.14;;;;;;;0;;;
2024_10_03-7.1.1.bmp;3;0.23;;;;0.63;;;;;;;0;1;14.87;
2024_11_15-I18.31.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-I1.7.1.bmp;4;0.21;;;;0.5;;;;;;;;1;29.73;
2024_10_04-B12.26.2.bmp;1;0.05;;;;0.05;;;;;;;0;;;
2024_10_03-19.8.2.bmp;;;;;;;3;1;0;;;1;0;1;673.11;
2024_10_04-B13.35.2.bmp;;;3;47.14;0.42;0.59;;;;1;59.64;;0.1;;;
2024_10_04-12.11.2.bmp;1;0.39;;;;;2;1;0;;;;;1;27.13;
2024_10_04-B1.33.2.bmp;;;;;;;;;;;;;0;1;58.81;
2024_10_03-8.8.1.bmp;1;0.19;;;;;;;;;;;;;;
2024_11_15-N1.1.2.bmp;;;1;10.56;0.09;;;;;;;;;;;
2024_10_03-16.22.1.bmp;3;0.22;;;;0.46;;;;;;;0;;;
2024_10_03-17.33.1.bmp;2;0.3;1;6.26;0.05;0.65;;;;;;;0;;;
2024_10_04-U2.16.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-7.26.1.bmp;10;0.51;;;;1.89;;;;1;13.64;;0;;;
2024_10_03-15.11.1.bmp;2;0.14;;;;0.25;;;;;;;;;;
2024_10_03-3.31.1.bmp;1;0.05;;;;;;;;;;;;;;
2024_08_29-A1.4.2.bmp;3;0.28;;;;0.63;;;;1;892.62;;0;;;
2024_08_29-A1.1.2.bmp;2;0.09;;;;0.16;4;3;0;;;1;0;1;2615.8;31.76
2024_10_03-15.40.2.bmp;1;0.13;;;;0.13;;;;;;;;;;
2024_10_04-F1.3.1.bmp;2;0.43;1;6.06;0.05;0.86;;;;1;46.37;;0;;;
2024_10_04-B5.31.2.bmp;5;0.17;;;;0.63;;;;;;;;;;
2024_11_15-I18.11.2.bmp;;;1;7.97;0.07;;;;;1;63.15;;;1;349.76;
2024_10_04-B4.30.2.bmp;4;0.17;;;;0.39;;;;;;;0;;;
2024_10_03-17.18.2.bmp;3;0.22;;;;0.39;;;;;;;0;1;303.2;
2024_10_03-9.1.2.bmp;1;0.43;;;;;;;;;;;0;;;
2024_08_27-I2.5.2.bmp;1;0.11;1;6.06;0.05;0.17;;;;;;;;;;
2024_08_27-I4.20.1.bmp;1;0.26;1;36.33;0.32;0.58;2;2;0;1;856.69;1;;1;119.41;
2024_08_27-S7.3.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-12.4.1.bmp;3;0.16;;;;0.33;;;;;;;;;;
2024_08_29-A2.14.1.bmp;3;0.18;;;;0.31;3;1;0;;;;0;1;15542;
2024_10_04-B4.31.1.bmp;;;;;;;;;;;;;0.41;;;
2024_10_03-3.17.1.bmp;4;0.19;;;;0.45;5;3;0;;;;0;;;
2024_08_27-S7.13.2.bmp;;;;;;;1;0;0;;;;;;;
2024_08_29-I10.9.2.bmp;1;0.32;1;12.17;0.1;0.41;;;;;;;;;;
2024_10_03-20.2.2.bmp;2;0.23;;;;0.38;1;0;0;;;;0;;;
2024_08_27-S5.5.2.bmp;1;0.1;1;5.42;0.05;0.14;;;;;;;;;;
2024_08_29-IB1.3.2.bmp;;;1;29.07;0.23;;;;;1;569.98;;0.96;;;
2024_10_03-20.11.1.bmp;;;2;16.23;0.14;0.27;;;;;;;;;;
2024_11_15-I20.26.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B3.14.2.bmp;5;0.2;;;;0.64;1;1;0;;;;;;;38.19
2024_10_03-19.17.1.bmp;1;0.09;1;7.14;0.06;0.16;8;6;1;;;;0.02;;;
2024_10_03-14.19.2.bmp;1;0.27;2;7.75;0.07;0.39;1;0;0;;;;;;;
2024_10_04-F3.11.1.bmp;;;;;;;;;;;;;;1;479.84;
2024_10_04-U1.18.2.bmp;2;0.24;1;10.16;0.09;0.49;;;;;;;;;;
2024_08_27-S13.1.1.bmp;;;;;;;;;;;;;0.01;1;25.54;
2024_10_03-18.15.1.bmp;4;0.32;;;;0.58;;;;;;;;;;
2024_08_27-I3.2.2.bmp;3;0.22;;;;0.49;;;;;;;0;;;
2024_10_03-5.32.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-9.34.2.bmp;2;0.3;;;;0.35;;;;;;;;;;
2024_10_04-12.30.2.bmp;1;0.18;;;;0.18;;;;1;314.15;;0.01;1;43.18;
2024_08_29-IB1.4.2.bmp;;;;;;;;;;;;;0.44;1;255.76;
2024_11_15-N1.36.2.bmp;;;1;6.55;0.06;;;;;;;;;;;
2024_10_03-14.2.1.bmp;3;0.15;;;;0.32;;;;;;;0;;;
2024_10_04-U3.1.2.bmp;5;0.2;;;;0.51;;;;;;;0;1;48.97;
2024_08_27-I5.2.1.bmp;2;0.23;;;;0.41;;;;;;;;;;
2024_10_04-B9.14.2.bmp;4;0.26;;;;0.53;;;;;;;;;;
2024_11_15-I22.23.2.bmp;;;;;;;;;;;;;0;;;
2024_08_29-I11.13.1.bmp;2;0.35;1;15.14;0.13;0.53;;;;;;;;;;
2024_10_03-8.3.1.bmp;3;0.35;;;;0.88;1;0;0;1;31.85;;0.01;;;4.85
2024_10_04-12.32.1.bmp;3;0.18;;;;0.33;2;0;1;;;;;1;78.64;
2024_11_15-N4.35.1.bmp;;;;;;;;;;;;;;;;
2024_08_29-I16.11.1.bmp;2;0.37;;;;0.51;1;0;0;;;;;1;285.6;
2024_10_04-11.4.2.bmp;;;1;6.84;0.06;0.06;1;1;0;;;;;;;
2024_08_27-S6.14.2.bmp;2;0.47;;;;0.56;;;;;;;;;;
2024_10_04-B1.7.2.bmp;;;1;24.3;0.21;0.21;;;;;;;;;;
2024_10_04-B3.1.1.bmp;;;;;;;;;;;;;;1;386.51;
2024_10_04-B11.21.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-19.10.2.bmp;2;0.47;;;;0.53;;;;;;;0;;;
2024_08_29-A4.7.1.bmp;3;0.14;;;;0.25;;;;;;;;1;29.64;22.75
2024_10_04-B8.26.2.bmp;;;;;;;;;;;;;0;1;128.71;
2024_08_27-I4.19.1.bmp;4;0.42;;;;0.85;;;;;;;;1;29.78;
2024_11_15-I22.30.1.bmp;;;1;5.52;0.05;;;;;1;26.3;;0;;;
2024_10_03-10.23.1.bmp;3;0.12;;;;0.29;;;;;;;;;;
2024_10_04-B1.12.1.bmp;1;0.29;;;;;;;;;;;0.06;;;
2024_11_15-N4.9.2.bmp;;;;;;;;;;;;;;1;1697.27;
2024_10_03-6.21.2.bmp;1;0.19;;;;;;;;;;;;;;
2024_10_03-7.8.1.bmp;2;0.38;;;;0.73;;;;;;;;;;
2024_10_04-B13.4.1.bmp;;;2;33.58;0.3;0.39;;;;;;;0;1;511.35;
2024_11_15-I20.17.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B2.12.1.bmp;;;1;17.67;0.15;;;;;;;;0.97;;;
2024_10_04-U2.15.1.bmp;;;1;13.2;0.1;;;;;;;;;;;
2024_08_27-S8.1.1.bmp;;;;;;;;;;;;;;;;33.72
2024_10_03-5.24.2.bmp;2;0.27;;;;0.51;;;;;;;;;;
2024_10_03-2.5.1.bmp;6;0.21;;;;0.79;;;;;;;0;;;
2024_10_04-B7.15.2.bmp;;;;;;;;;;;;1;0;;;
2024_10_04-B4.36.1.bmp;;;1;7.42;0.07;;1;0;0;;;;0.52;;;
2024_10_04-B12.5.2.bmp;1;0.11;;;;;;;;;;;;;;
2024_08_29-A1.11.1.bmp;4;0.15;;;;0.32;2;0;0;;;;0;1;9828.82;
2024_10_03-17.11.2.bmp;5;0.25;;;;0.65;;;;;;;;;;
2024_10_03-1.2.1.bmp;;;;;;;;;;;;;;1;749.77;
2024_10_03-2.27.1.bmp;;;;;;;;;;;;;;;;
2024_08_29-A2.17.2.bmp;;;;;;;1;0;1;;;;;1;19138.33;
2024_10_04-B13.12.1.bmp;2;0.27;;;;0.5;2;1;0;;;;0.19;;;
2024_10_03-17.12.1.bmp;1;0.07;;;;0.07;;;;;;;0;;;
2024_11_15-N3.39.1.bmp;;;;;;;;;;;;;0.01;;;
2024_10_04-12.5.2.bmp;;;1;10.01;0.08;0.08;;;;;;;0;;;
2024_08_29-I11.4.2.bmp;4;0.19;;;;0.6;;;;;;;0;1;290.79;
2024_10_03-5.30.2.bmp;1;0.17;;;;0.18;;;;;;;;;;
2024_11_15-I17.31.2.bmp;;;;;;;;;;;;;;;;
2024_11_15-I21.5.2.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I3.11.1.bmp;4;0.35;;;;0.75;;;;;;;;;;
2024_10_03-7.3.1.bmp;;;;;;;;;;;;;0;;;
2024_08_29-IB2.1.1.bmp;;;;;;;;;;;;;0.32;;;
2024_10_04-B13.15.1.bmp;1;0.22;;;;0.22;;;;;;;0.3;;;
2024_08_29-I10.5.1.bmp;1;0.23;;;;0.23;;;;;;;;;;
2024_11_15-N3.30.2.bmp;;;1;6.64;0.05;;;;;;;;;;;
2024_08_27-I8.8.2.bmp;1;0.2;;;;;;;;1;239.52;;0;1;56.98;
2024_11_15-I21.23.1.bmp;;;1;8.58;0.08;0.08;;;;;;;;;;
2024_08_27-S11.1.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-N1.37.2.bmp;1;0.24;;;;;;;;;;;;;;
2024_10_04-13.32.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I23.2.2.bmp;;;;;;;1;1;0;;;;0.01;;;
2024_10_04-B3.24.2.bmp;1;0.36;;;;0.36;;;;;;;;;;
2024_11_15-N4.15.2.bmp;;;1;5.51;0.05;;;;;1;33.97;;;;;
2024_10_04-B12.17.2.bmp;;;;;;;;;;;;;0.01;1;445.56;
2024_10_04-B9.18.2.bmp;3;0.22;;;;0.44;1;1;0;;;;0.01;;;
2024_11_15-N3.16.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-F1.9.2.bmp;4;0.37;;;;1.27;;;;;;;0.22;;;
2024_08_29-A1.9.2.bmp;;;;;;0;;;;;;;;;;
2024_10_04-B13.8.1.bmp;2;0.07;;;;0.12;2;2;0;;;;0;1;2351.07;
2024_08_27-S8.13.2.bmp;4;0.33;;;;0.89;;;;;;;0;;;
2024_10_03-18.29.2.bmp;6;0.23;;;;0.71;;;;;;;;1;44.08;
2024_10_03-4.27.2.bmp;1;0.1;1;6.55;0.06;0.16;;;;;;;;;;
2024_10_04-B4.7.1.bmp;;;;;;;;;;;;;0.53;;;
2024_10_04-B11.12.1.bmp;;;;;;;;;;;;;0.15;;;
2024_08_27-I2.7.1.bmp;1;0.35;;;;0.35;;;;;;;;;;
2024_11_15-N1.23.1.bmp;;;;;;;;;;;;;;1;5049.08;
2024_10_03-3.36.1.bmp;;;1;6.15;0.05;;;;;;;;;1;440.22;
2024_10_03-3.24.1.bmp;2;0.17;;;;0.33;;;;;;;;;;
2024_10_04-B10.16.2.bmp;1;0.25;;;;;;;;;;;;;;
2024_11_15-N3.33.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-9.40.1.bmp;1;0.28;;;;;;;;;;;;;;
2024_08_27-I3.5.1.bmp;1;0.22;;;;0.22;;;;;;;;;;
2024_11_15-I19.16.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-I21.9.1.bmp;;;1;8.07;0.06;;;;;1;41.94;;;;;
2024_10_03-5.28.1.bmp;4;0.14;;;;0.42;3;1;0;;;;0;1;101.58;
2024_10_04-F2.11.1.bmp;;;;;;;;;;;;;;1;2301.07;
